0.3183,-0.18,0.95404,-0.65186,-0.51628,0.95404,-1.5216,-0.52409,0.95404,-2.4492,-0.5247,0.95404,-3.4648,-0.52101,0.95404,-4.6645,-0.51987,0.95404,-5.5433,-0.51762,0.95404,-6.3805,-0.33339,0.95404
0.3566,-0.18366,1.0589,-0.61394,-0.51633,1.0589,-1.4837,-0.52457,1.0589,-2.4112,-0.52412,1.0589,-3.4269,-0.52134,1.0589,-4.6266,-0.51885,1.0589,-5.5053,-0.51717,1.0589,-6.3424,-0.32999,1.0589
0.39695,-0.18404,1.17,-0.57369,-0.51563,1.17,-1.4435,-0.5239,1.17,-2.3709,-0.52413,1.17,-3.3866,-0.52066,1.17,-4.5864,-0.51878,1.17,-5.4651,-0.51649,1.17,-6.3021,-0.32969,1.17
0.43878,-0.18347,1.288,-0.53178,-0.51652,1.288,-1.4016,-0.52361,1.288,-2.3291,-0.52471,1.288,-3.3447,-0.52023,1.288,-4.5445,-0.51964,1.288,-5.4232,-0.51657,1.288,-6.2602,-0.32951,1.288
0.48175,-0.1872,1.4107,-0.48917,-0.51595,1.4107,-1.3589,-0.52434,1.4107,-2.2864,-0.52435,1.4107,-3.3021,-0.52081,1.4107,-4.5019,-0.51904,1.4107,-5.3804,-0.51688,1.4107,-6.2174,-0.32689,1.4107
0.52622,-0.18844,1.5381,-0.44471,-0.51524,1.5381,-1.3146,-0.52446,1.5381,-2.2419,-0.52371,1.5381,-3.2577,-0.52086,1.5381,-4.4575,-0.51806,1.5381,-5.336,-0.51642,1.5381,-6.173,-0.32594,1.5381
0.57201,-0.18685,1.6729,-0.39884,-0.51577,1.6729,-1.2687,-0.52336,1.6729,-2.1961,-0.52444,1.6729,-3.2118,-0.51978,1.6729,-4.4116,-0.519,1.6729,-5.2902,-0.51603,1.6729,-6.1271,-0.32661,1.6729
0.61868,-0.18674,1.8121,-0.35218,-0.51584,1.8121,-1.222,-0.52409,1.8121,-2.1494,-0.5243,1.8121,-3.1651,-0.52045,1.8121,-4.365,-0.51876,1.8121,-5.2435,-0.51653,1.8121,-6.0805,-0.32618,1.8121
0.6666,-0.18684,1.9567,-0.30429,-0.51436,1.9567,-1.1741,-0.5241,1.9567,-2.1015,-0.52331,1.9567,-3.1173,-0.52064,1.9567,-4.317,-0.51757,1.9567,-5.1956,-0.51627,1.9567,-6.0326,-0.32601,1.9567
0.71575,-0.18314,2.1083,-0.25485,-0.51488,2.1083,-1.1247,-0.52275,2.1083,-2.0522,-0.52407,2.1083,-3.0678,-0.51946,2.1083,-4.2676,-0.51856,2.1083,-5.1463,-0.51561,2.1083,-5.9833,-0.32784,2.1083
0.76597,-0.18257,2.2636,-0.20455,-0.51559,2.2636,-1.0743,-0.52364,2.2636,-2.0019,-0.52367,2.2636,-3.0176,-0.52048,2.2636,-4.2174,-0.51811,2.2636,-5.0959,-0.51608,2.2636,-5.933,-0.32748,2.2636
0.81789,-0.1822,2.4231,-0.15273,-0.51421,2.4231,-1.0225,-0.52318,2.4231,-1.9501,-0.52326,2.4231,-2.9657,-0.52024,2.4231,-4.1654,-0.51748,2.4231,-5.044,-0.51546,2.4231,-5.8811,-0.32758,2.4231
0.87151,-0.17842,2.5892,-0.098785,-0.51546,2.5892,-0.96849,-0.52272,2.5892,-1.8962,-0.5241,2.5892,-2.9118,-0.51981,2.5892,-4.1115,-0.51861,2.5892,-4.9902,-0.51507,2.5892,-5.8275,-0.3304,2.5892
0.92695,-0.17656,2.7599,-0.043097,-0.51441,2.7599,-0.91281,-0.52341,2.7599,-1.8406,-0.52278,2.7599,-2.8562,-0.5206,2.7599,-4.0558,-0.51721,2.7599,-4.9345,-0.5154,2.7599,-5.7718,-0.33126,2.7599
0.98423,-0.1739,2.9362,0.01436,-0.51324,2.9362,-0.85535,-0.52193,2.9362,-1.7831,-0.52371,2.9362,-2.7986,-0.51939,2.9362,-3.9984,-0.51834,2.9362,-4.8773,-0.51487,2.9362,-5.7145,-0.33403,2.9362
1.0427,-0.17367,3.1177,0.073001,-0.515,3.1177,-0.79662,-0.52319,3.1177,-1.7245,-0.52326,3.1177,-2.74,-0.52058,3.1177,-3.9396,-0.51797,3.1177,-4.8185,-0.51576,3.1177,-5.6558,-0.33432,3.1177
1.103,-0.17446,3.3048,0.13311,-0.5121,3.3048,-0.73664,-0.52175,3.3048,-1.6642,-0.52278,3.3048,-2.6798,-0.51929,3.3048,-3.8795,-0.51773,3.3048,-4.7584,-0.51511,3.3048,-5.5957,-0.33435,3.3048
