-0.019044,0.011955,-8.0313e-05,-0.60123,-0.32912,-8.0313e-05,-1.2711,-0.32882,-8.0313e-05,-1.941,-0.32944,-8.0313e-05,-2.5984,-0.33043,-8.0313e-05,-3.2707,-0.32902,-8.0313e-05,-4.0384,-0.13977,-8.0313e-05
-0.019248,0.012086,-8.1107e-05,-0.6003,-0.32913,-8.1107e-05,-1.2705,-0.32881,-8.1107e-05,-1.9396,-0.32938,-8.1107e-05,-2.5999,-0.33058,-8.1107e-05,-3.2718,-0.32909,-8.1107e-05,-4.0386,-0.1394,-8.1107e-05
-0.019489,0.012186,-8.2424e-05,-0.60046,-0.32917,-8.2424e-05,-1.2716,-0.32896,-8.2424e-05,-1.9411,-0.32953,-8.2424e-05,-2.5983,-0.33055,-8.2424e-05,-3.2703,-0.32897,-8.2424e-05,-4.0388,-0.13912,-8.2424e-05
-0.019776,0.012367,-8.3607e-05,-0.60119,-0.32917,-8.3607e-05,-1.2701,-0.32887,-8.3607e-05,-1.9397,-0.32946,-8.3607e-05,-2.5989,-0.33063,-8.3607e-05,-3.2713,-0.32908,-8.3607e-05,-4.0391,-0.13874,-8.3607e-05
-0.020036,0.012631,-8.6036e-05,-0.59989,-0.32898,-8.6036e-05,-1.2714,-0.32896,-8.6036e-05,-1.9401,-0.32949,-8.6036e-05,-2.599,-0.33067,-8.6036e-05,-3.2706,-0.32905,-8.6036e-05,-4.0393,-0.13846,-8.6036e-05
-0.020249,0.012843,-8.9283e-05,-0.60146,-0.32909,-8.9283e-05,-1.2706,-0.32895,-8.9283e-05,-1.9405,-0.32954,-8.9283e-05,-2.5978,-0.3306,-8.9283e-05,-3.2703,-0.32903,-8.9283e-05,-4.0395,-0.13827,-8.9283e-05
-0.020448,0.013066,-9.2106e-05,-0.60008,-0.329,-9.2106e-05,-1.2702,-0.32894,-9.2106e-05,-1.9391,-0.32945,-9.2106e-05,-2.5992,-0.33075,-9.2106e-05,-3.2712,-0.32912,-9.2106e-05,-4.0397,-0.13806,-9.2106e-05
-0.020575,0.013419,-9.5162e-05,-0.60036,-0.32892,-9.5162e-05,-1.2711,-0.329,-9.5162e-05,-1.9406,-0.32959,-9.5162e-05,-2.5975,-0.33068,-9.5162e-05,-3.2696,-0.32907,-9.5162e-05,-4.0398,-0.13794,-9.5162e-05
-0.020661,0.013748,-9.8483e-05,-0.60075,-0.32905,-9.8483e-05,-1.2691,-0.32903,-9.8483e-05,-1.9389,-0.32967,-9.8483e-05,-2.5981,-0.33097,-9.8483e-05,-3.2708,-0.32938,-9.8483e-05,-4.0399,-0.13777,-9.8483e-05
-0.020715,0.014067,-0.00010163,-0.59896,-0.32878,-0.00010163,-1.2702,-0.32909,-0.00010163,-1.939,-0.32964,-0.00010163,-2.5977,-0.33091,-0.00010163,-3.2695,-0.32928,-0.00010163,-4.04,-0.13748,-0.00010163
-0.020669,0.014465,-0.00010423,-0.60035,-0.32871,-0.00010423,-1.2693,-0.3289,-0.00010423,-1.9393,-0.32955,-0.00010423,-2.5966,-0.33072,-0.00010423,-3.2692,-0.32922,-0.00010423,-4.0399,-0.13742,-0.00010423
-0.020631,0.014718,-0.00010634,-0.59887,-0.32852,-0.00010634,-1.2688,-0.32882,-0.00010634,-1.9378,-0.32939,-0.00010634,-2.598,-0.33084,-0.00010634,-3.2701,-0.32927,-0.00010634,-4.0399,-0.13748,-0.00010634
-0.02058,0.01485,-0.00010796,-0.59914,-0.32856,-0.00010796,-1.2696,-0.329,-0.00010796,-1.9393,-0.32963,-0.00010796,-2.5962,-0.33084,-0.00010796,-3.2684,-0.32926,-0.00010796,-4.0398,-0.13756,-0.00010796
-0.020563,0.015054,-0.00010873,-0.59946,-0.32879,-0.00010873,-1.2676,-0.32909,-0.00010873,-1.9375,-0.32975,-0.00010873,-2.597,-0.33114,-0.00010873,-3.2697,-0.32967,-0.00010873,-4.0398,-0.13743,-0.00010873
-0.020691,0.015327,-0.0001091,-0.59759,-0.32852,-0.0001091,-1.2686,-0.3291,-0.0001091,-1.9375,-0.32962,-0.0001091,-2.5964,-0.33091,-0.0001091,-3.2682,-0.32934,-0.0001091,-4.04,-0.13681,-0.0001091
-0.020748,0.015747,-0.00010988,-0.59936,-0.32835,-0.00010988,-1.2677,-0.3288,-0.00010988,-1.938,-0.32939,-0.00010988,-2.5955,-0.33059,-0.00010988,-3.2682,-0.32912,-0.00010988,-4.04,-0.13659,-0.00010988
